TMU ID, Legacy TMU ID, Site Name,,,,,,,,
2019/9/5,8:14:00,3,605,531,38,24,12,72.56,15,10
2019/9/5,8:29:00,3,530,460,27,29,14,77.76,15,10
2019/9/5,8:44:00,3,567,513,17,24,13,80.5,15,10
2019/9/5,8:59:00,3,582,496,35,33,18,76.53,15,10
2019/9/5,9:14:00,3,446,369,27,36,14,80.64,15,10
2019/9/5,9:29:00,3,364,297,26,27,14,82.05,15,10
2019/9/5,9:44:00,3,306,242,26,23,15,82.79,15,10
2019/9/5,9:59:00,3,274,204,32,25,13,85.38,15,10
2019/9/5,10:14:00,3,236,179,24,15,18,83.12,15,10
2019/9/5,10:29:00,3,229,157,29,32,11,82.45,15,10
2019/9/5,10:44:00,3,190,136,22,20,12,81.94,15,10
2019/9/5,10:59:00,3,185,122,26,26,11,81.68,15,10
2019/9/5,11:14:00,3,213,140,23,34,16,82.59,15,10
2019/9/5,11:29:00,3,218,163,37,13,5,82.98,15,10
2019/9/5,11:44:00,3,225,162,23,26,14,82.31,15,10
2019/9/5,11:59:00,3,218,167,12,27,12,83.33,15,10
2019/9/5,12:14:00,3,247,184,19,28,16,83.79,15,10
2019/9/5,12:29:00,3,252,185,23,31,13,83.81,15,10
2019/9/5,12:44:00,3,232,178,18,20,16,84.98,15,10
2019/9/5,12:59:00,3,236,184,19,20,13,84.37,15,10
2019/9/5,13:14:00,3,255,200,13,25,17,82.91,15,10
2019/9/5,13:29:00,3,266,203,19,26,18,84.03,15,10
2019/9/5,13:44:00,3,273,210,23,30,10,84.25,15,10
2019/9/5,13:59:00,3,290,227,24,26,13,85.24,15,10
2019/9/5,14:14:00,3,268,196,26,34,12,83.21,15,10
2019/9/5,14:29:00,3,255,190,28,27,10,84.63,15,10
2019/9/5,14:44:00,3,250,164,33,43,10,84.03,15,10
2019/9/5,14:59:00,3,260,188,29,29,14,83.16,15,10
2019/9/5,15:14:00,3,246,179,25,29,13,83.39,15,10
2019/9/5,15:29:00,3,286,213,26,33,14,83.83,15,10
2019/9/5,15:44:00,3,307,229,33,38,7,81.79,15,10
2019/9/5,15:59:00,3,266,196,24,31,15,83.97,15,10
2019/9/5,16:14:00,3,282,208,27,35,12,84.87,15,10
2019/9/5,16:29:00,3,307,257,20,20,10,86.24,15,10
2019/9/5,16:44:00,3,297,243,17,25,12,84.94,15,10
2019/9/5,16:59:00,3,297,239,24,25,9,85.63,15,10
2019/9/5,17:14:00,3,291,239,13,24,15,85.13,15,10
2019/9/5,17:29:00,3,295,254,13,21,7,85.39,15,10
2019/9/5,17:44:00,3,304,248,14,24,18,86.06,15,10
2019/9/5,17:59:00,3,347,295,21,17,14,85.02,15,10
2019/9/5,18:14:00,3,334,278,25,18,13,81.76,15,10
2019/9/5,18:29:00,3,335,293,16,19,7,84.68,15,10
2019/9/5,18:44:00,3,291,260,15,6,10,85.57,15,10
2019/9/5,18:59:00,3,336,288,21,13,14,85.43,15,10
2019/9/5,19:14:00,3,271,223,20,15,13,84.91,15,10
2019/9/5,19:29:00,3,287,233,14,21,19,81.62,15,10
2019/9/5,19:44:00,3,231,192,16,9,14,82.59,15,10
2019/9/5,19:59:00,3,213,184,12,8,9,81.91,15,10
2019/9/5,20:14:00,3,179,144,12,9,14,80.29,15,10
2019/9/5,20:29:00,3,189,152,13,15,9,77.65,15,10
2019/9/5,20:44:00,3,171,138,14,10,9,79.87,15,10
2019/9/5,20:59:00,3,146,116,6,8,16,79.01,15,10
2019/9/5,21:14:00,3,155,120,12,5,18,78.77,15,10
2019/9/5,21:29:00,3,137,106,5,9,17,81.5,15,10
2019/9/5,21:44:00,3,127,98,10,4,15,77.91,15,10
2019/9/5,21:59:00,3,121,92,11,5,13,79.73,15,10
2019/9/5,22:14:00,3,92,72,6,7,7,78.19,15,10
2019/9/5,22:29:00,3,75,54,3,8,10,80.1,15,10
2019/9/5,22:44:00,3,60,44,4,4,8,78.04,15,10
2019/9/5,22:59:00,3,74,49,7,4,14,75.45,15,10
2019/9/5,23:14:00,3,62,44,3,4,11,79.61,15,10
2019/9/5,23:29:00,3,61,40,5,2,14,80.68,15,10
2019/9/5,23:44:00,3,41,29,4,4,4,75.57,15,10
2019/9/5,23:59:00,3,52,25,1,13,13,79.02,15,10
2019/9/6,0:14:00,3,29,18,4,3,4,79.99,15,10
2019/9/6,0:29:00,3,31,13,2,4,12,77.66,15,10
2019/9/6,0:44:00,3,34,20,3,3,8,81.55,15,10
2019/9/6,0:59:00,3,30,12,1,7,10,77.27,15,10
2019/9/6,1:14:00,4,17,7,1,3,6,81.71,15,10
2019/9/6,1:29:00,4,24,12,1,3,8,81.9,15,10
2019/9/6,1:44:00,4,20,10,2,2,6,78.09,15,10
2019/9/6,1:59:00,4,24,6,2,7,9,77.45,15,10
2019/9/6,2:14:00,4,26,14,2,4,6,78.49,15,10
2019/9/6,2:29:00,4,18,4,3,4,7,77.38,15,10
2019/9/6,2:44:00,4,16,6,3,5,2,77.89,15,10
2019/9/6,2:59:00,4,30,16,2,5,7,82.95,15,10
2019/9/6,3:14:00,4,26,15,1,3,7,83.27,15,10
2019/9/6,3:29:00,4,34,23,1,2,8,83.15,15,10
2019/9/6,3:44:00,4,43,30,4,2,7,79.31,15,10
2019/9/6,3:59:00,4,71,57,6,5,3,81.13,15,10
2019/9/6,4:14:00,4,78,69,1,3,5,84.86,15,10
2019/9/6,4:29:00,4,87,68,8,7,4,83.98,15,10
2019/9/6,4:44:00,4,136,117,7,3,9,84.59,15,10
2019/9/6,4:59:00,4,132,112,6,5,9,81.75,15,10
2019/9/6,5:14:00,4,134,106,8,12,8,81.57,15,10
2019/9/6,5:29:00,4,188,167,4,8,9,83.23,15,10
2019/9/6,5:44:00,4,281,236,14,9,22,82.12,15,10
2019/9/6,5:59:00,4,249,212,14,11,12,84.15,15,10
2019/9/6,6:14:00,4,252,212,18,10,12,83.56,15,10
2019/9/6,6:29:00,4,332,278,19,21,14,83.71,15,10
2019/9/6,6:44:00,4,378,325,24,13,16,84.02,15,10
2019/9/6,6:59:00,4,409,331,37,23,18,84.37,15,10
2019/9/6,7:14:00,4,426,359,28,20,19,81.23,15,10
2019/9/6,7:29:00,4,457,378,36,31,12,82.57,15,10
2019/9/6,7:44:00,4,526,470,25,14,17,78.86,15,10
2019/9/6,7:59:00,4,531,447,33,30,21,80.95,15,10
2019/9/6,8:14:00,4,475,423,20,21,11,80.46,15,10
2019/9/6,8:29:00,4,443,383,26,22,12,82.52,15,10
2019/9/6,8:44:00,4,445,381,20,29,15,82.56,15,10
2019/9/6,8:59:00,4,425,359,29,26,11,83.07,15,10
2019/9/6,9:14:00,4,345,280,26,34,5,83.38,15,10
2019/9/6,9:29:00,4,267,207,25,26,9,83.8,15,10
2019/9/6,9:44:00,4,228,174,20,24,10,83.23,15,10
2019/9/6,9:59:00,4,256,182,29,30,15,81.63,15,10
2019/9/6,10:14:00,4,199,132,25,24,18,84.41,15,10
2019/9/6,10:29:00,4,170,123,17,20,10,84.32,15,10
2019/9/6,10:44:00,4,209,136,31,27,15,82.62,15,10
2019/9/6,10:59:00,4,205,139,21,30,15,82.6,15,10
2019/9/6,11:14:00,4,181,121,17,23,20,81.16,15,10
2019/9/6,11:29:00,4,202,134,19,34,15,82.1,15,10
2019/9/6,11:44:00,4,229,152,28,33,16,81.25,15,10
2019/9/6,11:59:00,4,227,155,26,31,15,82.57,15,10
2019/9/6,12:14:00,4,239,173,22,29,15,82.48,15,10
2019/9/6,12:29:00,4,234,169,23,29,13,82.38,15,10
2019/9/6,12:44:00,4,265,210,23,25,7,83.74,15,10
2019/9/6,12:59:00,4,219,164,21,23,11,83.4,15,10
2019/9/6,13:14:00,4,256,196,18,33,9,83.22,15,10
2019/9/6,13:29:00,4,270,211,18,28,13,83.26,15,10
2019/9/6,13:44:00,4,292,225,21,30,16,83.19,15,10
2019/9/6,13:59:00,4,231,173,15,29,14,84.05,15,10
2019/9/6,14:14:00,4,258,190,30,25,13,84.57,15,10
2019/9/6,14:29:00,4,266,206,20,22,18,83.78,15,10
2019/9/6,14:44:00,4,246,180,23,26,17,83.86,15,10
2019/9/6,14:59:00,4,218,163,18,26,11,83.52,15,10
2019/9/6,15:14:00,4,207,154,15,30,8,84.45,15,10
2019/9/6,15:29:00,4,269,202,28,28,11,86.3,15,10
2019/9/6,15:44:00,4,375,308,24,33,10,84.76,15,10
2019/9/6,15:59:00,4,425,353,34,30,8,63.8,15,10
2019/9/6,16:14:00,4,342,285,26,20,11,84.75,15,10
2019/9/6,16:29:00,4,395,317,23,31,24,80.17,15,10
2019/9/6,16:44:00,4,302,239,26,24,13,84.02,15,10
2019/9/6,16:59:00,4,291,222,25,31,13,83.06,15,10
2019/9/6,17:14:00,4,329,272,22,22,13,84.75,15,10
2019/9/6,17:29:00,4,304,247,23,17,17,82.94,15,10
2019/9/6,17:44:00,4,329,293,13,12,11,81.01,15,10
2019/9/6,17:59:00,4,318,277,21,13,7,81.29,15,10
2019/9/6,18:14:00,4,347,300,22,18,7,81.47,15,10
2019/9/6,18:29:00,4,363,315,21,16,11,81.69,15,10
2019/9/6,18:44:00,4,283,235,20,13,15,81.75,15,10
2019/9/6,18:59:00,4,256,213,19,10,14,84.33,15,10
2019/9/6,19:14:00,4,238,195,22,12,9,82.35,15,10
2019/9/6,19:29:00,4,224,190,11,15,8,79.44,15,10
2019/9/6,19:44:00,4,209,162,13,13,21,81.29,15,10
2019/9/6,19:59:00,4,157,121,9,19,8,80.96,15,10
2019/9/6,20:14:00,4,163,135,9,7,12,78.74,15,10
2019/9/6,20:29:00,4,155,132,8,4,11,79.15,15,10
2019/9/6,20:44:00,4,143,112,9,9,13,77.6,15,10
2019/9/6,20:59:00,4,149,126,6,7,10,77.78,15,10
2019/9/6,21:14:00,4,121,97,10,3,11,77.73,15,10
2019/9/6,21:29:00,4,104,81,5,3,15,79.75,15,10
2019/9/6,21:44:00,4,117,89,8,6,14,77.38,15,10
2019/9/6,21:59:00,4,104,81,7,5,11,79.42,15,10
2019/9/6,22:14:00,4,89,69,6,2,12,80.44,15,10
2019/9/6,22:29:00,4,81,62,10,4,5,81.28,15,10
2019/9/6,22:44:00,4,71,54,7,2,8,78.54,15,10
2019/9/6,22:59:00,4,63,44,2,5,12,77.05,15,10
2019/9/6,23:14:00,4,83,57,2,9,15,79.05,15,10
2019/9/6,23:29:00,4,62,44,0,9,9,78.47,15,10
2019/9/6,23:44:00,4,54,36,4,5,9,76.93,15,10
2019/9/6,23:59:00,4,43,30,4,4,5,80.17,15,10
2019/9/7,0:14:00,4,65,39,4,5,17,79.23,15,10
2019/9/7,0:29:00,4,63,28,4,13,18,77.99,15,10
2019/9/7,0:44:00,4,58,31,1,11,15,79.56,15,10
2019/9/7,0:59:00,4,51,30,1,7,13,79.5,15,10
2019/9/7,1:14:00,5,55,40,1,7,7,77.42,15,10
2019/9/7,1:29:00,5,55,32,5,8,10,80.16,15,10
2019/9/7,1:44:00,5,49,33,1,9,6,74.33,15,10
2019/9/7,1:59:00,5,64,35,4,8,17,77.38,15,10
2019/9/7,2:14:00,5,50,25,5,7,13,75.87,15,10
2019/9/7,2:29:00,5,49,33,3,6,7,77.97,15,10
2019/9/7,2:44:00,5,44,20,3,7,14,79.1,15,10
2019/9/7,2:59:00,5,51,23,3,5,20,77.25,15,10
2019/9/7,3:14:00,5,35,24,3,2,6,77.91,15,10
2019/9/7,3:29:00,5,56,34,3,7,12,80.85,15,10
2019/9/7,3:44:00,5,76,56,3,2,15,79.76,15,10
2019/9/7,3:59:00,5,89,70,4,5,10,81.59,15,10
2019/9/7,4:14:00,5,82,58,3,4,17,79.4,15,10
2019/9/7,4:29:00,5,89,72,5,5,7,79.92,15,10
2019/9/7,4:44:00,5,113,94,5,4,10,82.97,15,10
2019/9/7,4:59:00,5,98,74,9,6,9,82.1,15,10
2019/9/7,5:14:00,5,130,117,4,4,5,81.6,15,10
2019/9/7,5:29:00,5,145,131,2,3,9,83.27,15,10
2019/9/7,5:44:00,5,192,168,7,8,9,81.95,15,10
2019/9/7,5:59:00,5,184,156,11,4,13,83.45,15,10
2019/9/7,6:14:00,5,170,146,9,9,6,84.01,15,10
2019/9/7,6:29:00,5,193,164,7,9,13,83.37,15,10
2019/9/7,6:44:00,5,212,178,14,5,15,84.38,15,10
2019/9/7,6:59:00,5,216,178,16,10,12,85.71,15,10
2019/9/7,7:14:00,5,232,199,18,11,4,82.4,15,10
2019/9/7,7:29:00,5,192,161,13,10,8,83.47,15,10
2019/9/7,7:44:00,5,220,191,15,5,9,85.84,15,10
2019/9/7,7:59:00,5,212,177,8,14,13,84.1,15,10
2019/9/7,8:14:00,5,176,142,13,11,10,82.46,15,10
2019/9/7,8:29:00,5,175,143,18,10,4,83.46,15,10
2019/9/7,8:44:00,5,144,105,5,14,20,82.12,15,10
2019/9/7,8:59:00,5,171,130,14,15,12,83.39,15,10
2019/9/7,9:14:00,5,134,95,11,18,10,83.21,15,10
2019/9/7,9:29:00,5,141,104,12,12,13,81.55,15,10
2019/9/7,9:44:00,5,142,116,10,11,5,84.87,15,10
2019/9/7,9:59:00,5,139,103,13,10,13,83.49,15,10
2019/9/7,10:14:00,5,145,110,10,13,12,83.01,15,10
2019/9/7,10:29:00,5,143,115,11,10,7,83.01,15,10
2019/9/7,10:44:00,5,152,121,12,13,6,83.42,15,10
2019/9/7,10:59:00,5,165,137,12,9,7,81.82,15,10
2019/9/7,11:14:00,5,172,137,12,14,9,84.96,15,10
2019/9/7,11:29:00,5,168,136,16,11,5,83.48,15,10
2019/9/7,11:44:00,5,182,156,10,5,11,83.86,15,10
2019/9/7,11:59:00,5,194,158,15,15,6,84.47,15,10
2019/9/7,12:14:00,5,211,175,13,12,11,84.6,15,10
2019/9/7,12:29:00,5,220,187,9,17,7,83.04,15,10
2019/9/7,12:44:00,5,224,187,19,10,8,83.44,15,10
2019/9/7,12:59:00,5,237,203,13,9,12,82.84,15,10
2019/9/7,13:14:00,5,304,269,13,9,13,83,15,10
2019/9/7,13:29:00,5,267,228,19,13,7,84.14,15,10
2019/9/7,13:44:00,5,252,220,19,7,6,86.89,15,10
2019/9/7,13:59:00,5,282,244,14,12,12,83.99,15,10
2019/9/7,14:14:00,5,246,219,13,8,6,82.83,15,10
2019/9/7,14:29:00,5,225,190,20,10,5,82.83,15,10
2019/9/7,14:44:00,5,245,222,7,10,6,83.44,15,10
2019/9/7,14:59:00,5,212,183,17,8,4,81.68,15,10
2019/9/7,15:14:00,5,234,212,10,7,5,84.79,15,10
2019/9/7,15:29:00,5,219,194,12,8,5,82.88,15,10
2019/9/7,15:44:00,5,202,186,12,1,3,83.97,15,10
2019/9/7,15:59:00,5,233,213,13,4,3,81.89,15,10
2019/9/7,16:14:00,5,206,181,11,4,10,83.31,15,10
2019/9/7,16:29:00,5,223,203,12,5,3,82.61,15,10
2019/9/7,16:44:00,5,205,179,16,6,4,82.69,15,10
2019/9/7,16:59:00,5,173,151,17,1,4,82.77,15,10
2019/9/7,17:14:00,5,200,181,11,2,6,83.79,15,10
2019/9/7,17:29:00,5,198,179,12,3,4,84.48,15,10
2019/9/7,17:44:00,5,199,182,8,8,1,82.06,15,10
2019/9/7,17:59:00,5,228,203,13,5,7,83.98,15,10
2019/9/7,18:14:00,5,214,193,14,2,5,82.27,15,10
2019/9/7,18:29:00,5,265,241,7,5,12,81.13,15,10
2019/9/7,18:44:00,5,232,217,7,1,7,82.67,15,10
2019/9/7,18:59:00,5,213,190,11,4,8,82.48,15,10
2019/9/7,19:14:00,5,174,156,10,3,5,84.49,15,10
2019/9/7,19:29:00,5,176,147,11,11,7,80.71,15,10
2019/9/7,19:44:00,5,177,159,11,2,5,82.65,15,10
2019/9/7,19:59:00,5,122,109,7,2,4,82.65,15,10
2019/9/7,20:14:00,5,127,115,6,2,4,80.02,15,10
2019/9/7,20:29:00,5,94,85,2,3,4,76.06,15,10
2019/9/7,20:44:00,5,122,111,6,2,3,78.78,15,10
2019/9/7,20:59:00,5,120,106,7,3,4,77.53,15,10
2019/9/7,21:14:00,5,91,82,6,1,2,81.14,15,10
2019/9/7,21:29:00,5,120,102,5,4,9,79.75,15,10
2019/9/7,21:44:00,5,73,67,3,1,2,81.53,15,10
2019/9/7,21:59:00,5,90,73,9,2,6,81.48,15,10
2019/9/7,22:14:00,5,72,58,7,3,4,79.04,15,10
2019/9/7,22:29:00,5,75,64,2,3,6,82.18,15,10
2019/9/7,22:44:00,5,61,51,1,2,7,81.68,15,10
2019/9/7,22:59:00,5,59,52,0,2,5,78.33,15,10
2019/9/7,23:14:00,5,44,32,2,2,8,77.71,15,10
2019/9/7,23:29:00,5,63,51,6,0,6,79.3,15,10
2019/9/7,23:44:00,5,55,46,5,2,2,74.67,15,10
2019/9/7,23:59:00,5,40,35,0,1,4,78.6,15,10
2019/9/8,0:14:00,5,50,40,0,4,6,79.67,15,10
2019/9/8,0:29:00,5,31,21,3,2,5,79.57,15,10
2019/9/8,0:44:00,5,24,21,0,1,2,85.9,15,10
2019/9/8,0:59:00,5,26,20,2,0,4,78.15,15,10
2019/9/8,1:14:00,6,24,16,2,5,1,78.5,15,10
2019/9/8,1:29:00,6,19,13,0,4,2,76.97,15,10
2019/9/8,1:44:00,6,21,15,0,1,5,76.56,15,10
2019/9/8,1:59:00,6,19,9,2,3,5,76.33,15,10
2019/9/8,2:14:00,6,18,11,2,3,2,81.8,15,10
2019/9/8,2:29:00,6,17,14,0,1,2,80.4,15,10
2019/9/8,2:44:00,6,23,12,0,2,9,74.35,15,10
2019/9/8,2:59:00,6,33,21,2,4,6,77.51,15,10
2019/9/8,3:14:00,6,21,18,1,1,1,82.29,15,10
2019/9/8,3:29:00,6,22,20,0,1,1,79.83,15,10
2019/9/8,3:44:00,6,29,25,2,1,1,81.58,15,10
2019/9/8,3:59:00,6,56,52,0,1,3,82.06,15,10
2019/9/8,4:14:00,6,46,43,2,0,1,82.64,15,10
2019/9/8,4:29:00,6,47,41,1,3,2,80.12,15,10
2019/9/8,4:44:00,6,110,106,3,0,1,82.01,15,10
2019/9/8,4:59:00,6,85,76,2,2,5,79.93,15,10
2019/9/8,5:14:00,6,86,80,2,1,3,82.15,15,10
2019/9/8,5:29:00,6,150,138,2,4,6,82.32,15,10
2019/9/8,5:44:00,6,158,149,1,2,6,84.22,15,10
2019/9/8,5:59:00,6,138,122,6,5,5,81.56,15,10
2019/9/8,6:14:00,6,136,122,5,4,5,85.23,15,10
2019/9/8,6:29:00,6,200,184,6,4,6,86.33,15,10
2019/9/8,6:44:00,6,187,169,7,4,7,84.29,15,10
2019/9/8,6:59:00,6,170,148,6,8,8,84.21,15,10
2019/9/8,7:14:00,6,166,145,3,7,11,83.58,15,10
2019/9/8,7:29:00,6,181,160,13,1,7,83.12,15,10
2019/9/8,7:44:00,6,166,146,9,2,9,82.14,15,10
2019/9/8,7:59:00,6,158,137,7,6,8,82.16,15,10
2019/9/8,8:14:00,6,138,120,11,5,2,84.07,15,10
2019/9/8,8:29:00,6,140,120,7,7,6,83.19,15,10
2019/9/8,8:44:00,6,123,101,7,7,8,82.31,15,10
2019/9/8,8:59:00,6,93,78,3,7,5,85.28,15,10
2019/9/8,9:14:00,6,108,88,5,6,9,82.05,15,10
2019/9/8,9:29:00,6,109,84,9,7,9,83.25,15,10
2019/9/8,9:44:00,6,110,91,10,1,8,83.16,15,10
2019/9/8,9:59:00,6,126,105,11,5,5,87.24,15,10
2019/9/8,10:14:00,6,128,106,10,5,7,83.7,15,10
2019/9/8,10:29:00,6,123,104,5,8,6,83.54,15,10
2019/9/8,10:44:00,6,107,82,9,7,9,80.59,15,10
2019/9/8,10:59:00,6,123,106,3,10,4,83.38,15,10
2019/9/8,11:14:00,6,118,95,8,8,7,83.19,15,10
2019/9/8,11:29:00,6,139,124,4,10,1,84.78,15,10
2019/9/8,11:44:00,6,145,135,4,2,4,86.09,15,10
2019/9/8,11:59:00,6,162,137,9,5,11,84.86,15,10
2019/9/8,12:14:00,6,197,184,7,5,1,83,15,10
2019/9/8,12:29:00,6,227,205,8,6,8,86.52,15,10
2019/9/8,12:44:00,6,244,226,8,2,8,84.2,15,10
2019/9/8,12:59:00,6,235,212,9,7,7,83.48,15,10
2019/9/8,13:14:00,6,237,214,10,8,5,85.76,15,10
2019/9/8,13:29:00,6,236,211,10,7,8,83.56,15,10
2019/9/8,13:44:00,6,258,244,5,1,8,84.04,15,10
2019/9/8,13:59:00,6,242,214,12,11,5,84.25,15,10
2019/9/8,14:14:00,6,217,202,6,4,5,85.86,15,10
2019/9/8,14:29:00,6,210,184,16,4,6,83.3,15,10
2019/9/8,14:44:00,6,196,176,8,5,7,83.03,15,10
2019/9/8,14:59:00,6,212,188,13,6,5,84.57,15,10
2019/9/8,15:14:00,6,222,197,8,6,11,85.22,15,10
2019/9/8,15:29:00,6,198,169,15,5,9,84.53,15,10
2019/9/8,15:44:00,6,217,191,13,7,6,83.83,15,10
2019/9/8,15:59:00,6,199,181,9,5,4,83.41,15,10
2019/9/8,16:14:00,6,186,175,5,1,5,81.52,15,10
2019/9/8,16:29:00,6,207,185,15,3,4,85.28,15,10
2019/9/8,16:44:00,6,193,178,6,5,4,83.22,15,10
2019/9/8,16:59:00,6,195,179,9,5,2,83.95,15,10
2019/9/8,17:14:00,6,194,182,8,3,1,81.99,15,10
2019/9/8,17:29:00,6,204,189,8,2,5,81.27,15,10
2019/9/8,17:44:00,6,220,210,8,1,1,84.78,15,10
2019/9/8,17:59:00,6,195,173,12,5,5,81.67,15,10
2019/9/8,18:14:00,6,202,186,8,1,7,82.86,15,10
2019/9/8,18:29:00,6,223,200,12,6,5,83.16,15,10
2019/9/8,18:44:00,6,225,214,6,2,3,84.2,15,10
2019/9/8,18:59:00,6,179,165,5,3,6,86.23,15,10
2019/9/8,19:14:00,6,200,179,10,8,3,84.85,15,10
2019/9/8,19:29:00,6,190,165,11,3,11,83.66,15,10
2019/9/8,19:44:00,6,167,148,11,3,5,80.99,15,10
2019/9/8,19:59:00,6,182,162,10,3,7,80.95,15,10
2019/9/8,20:14:00,6,153,142,7,0,4,79.98,15,10
2019/9/8,20:29:00,6,149,131,9,3,6,79.55,15,10
2019/9/8,20:44:00,6,140,118,11,4,7,78.24,15,10
2019/9/8,20:59:00,6,135,119,7,4,5,75.81,15,10
2019/9/8,21:14:00,6,114,103,3,1,7,78.02,15,10
2019/9/8,21:29:00,6,112,97,2,5,8,78.32,15,10
2019/9/8,21:44:00,6,99,86,6,1,6,82,15,10
2019/9/8,21:59:00,6,89,75,3,6,5,81.1,15,10
2019/9/8,22:14:00,6,76,64,4,4,4,82.47,15,10
2019/9/8,22:29:00,6,61,52,3,1,5,82.35,15,10
2019/9/8,22:44:00,6,61,46,4,3,8,78.93,15,10
2019/9/8,22:59:00,6,57,44,3,3,7,79.96,15,10
2019/9/8,23:14:00,6,48,41,2,2,3,76.74,15,10
2019/9/8,23:29:00,6,48,31,5,5,7,77.21,15,10
2019/9/8,23:44:00,6,40,28,2,4,6,78.71,15,10
2019/9/8,23:59:00,6,34,23,0,4,7,79.62,15,10
2019/9/9,0:14:00,6,28,21,0,1,6,80.18,15,10
2019/9/9,0:29:00,6,16,8,1,5,2,80.92,15,10
2019/9/9,0:44:00,6,13,12,0,1,0,82.61,15,10
2019/9/9,0:59:00,6,21,9,3,1,8,75.78,15,10
2019/9/9,1:14:00,0,17,10,1,1,5,76.65,15,10
2019/9/9,1:29:00,0,15,8,1,0,6,78.86,15,10
2019/9/9,1:44:00,0,20,13,1,2,4,75.1,15,10
2019/9/9,1:59:00,0,12,9,0,0,3,76.05,15,10
2019/9/9,2:14:00,0,9,3,4,2,0,81.14,15,10
2019/9/9,2:29:00,0,20,13,2,3,2,76.92,15,10
2019/9/9,2:44:00,0,18,8,2,2,6,79.73,15,10
2019/9/9,2:59:00,0,17,11,1,3,2,79.17,15,10
2019/9/9,3:14:00,0,20,15,1,2,2,83.71,15,10
2019/9/9,3:29:00,0,42,29,4,0,9,84.28,15,10
2019/9/9,3:44:00,0,49,35,2,4,8,77.32,15,10
2019/9/9,3:59:00,0,45,41,0,0,4,84.18,15,10
2019/9/9,4:14:00,0,56,50,1,2,3,84.34,15,10
2019/9/9,4:29:00,0,68,54,8,1,5,82.02,15,10
2019/9/9,4:44:00,0,115,99,5,5,6,83.33,15,10
2019/9/9,4:59:00,0,146,132,4,5,5,82.68,15,10
2019/9/9,5:14:00,0,151,134,3,11,3,83.03,15,10
2019/9/9,5:29:00,0,212,191,6,8,7,81.52,15,10
2019/9/9,5:44:00,0,276,243,9,10,14,80.34,15,10
2019/9/9,5:59:00,0,323,288,11,9,15,81.05,15,10
2019/9/9,6:14:00,0,300,263,14,17,6,82.42,15,10
2019/9/9,6:29:00,0,353,306,18,17,12,83.76,15,10
2019/9/9,6:44:00,0,432,393,22,12,5,81.44,15,10
2019/9/9,6:59:00,0,429,363,30,17,19,80.97,15,10
2019/9/9,7:14:00,0,443,386,23,27,7,79.64,15,10
2019/9/9,7:29:00,0,484,408,37,29,10,78.19,15,10
2019/9/9,7:44:00,0,524,461,27,20,16,74.41,15,10
2019/9/9,7:59:00,0,498,441,28,20,9,77.54,15,10
2019/9/9,8:14:00,0,513,458,28,19,8,80.27,15,10
2019/9/9,8:29:00,0,468,416,18,25,9,79.09,15,10
2019/9/9,8:44:00,0,525,471,18,25,11,77.19,15,10
2019/9/9,8:59:00,0,462,416,21,12,13,82.9,15,10
2019/9/9,9:14:00,0,468,425,18,18,7,81.82,15,10
2019/9/9,9:29:00,0,423,348,23,36,16,80.63,15,10
2019/9/9,9:44:00,0,382,314,26,31,11,84.77,15,10
2019/9/9,9:59:00,0,310,254,20,23,13,83.18,15,10
2019/9/9,10:14:00,0,260,197,24,26,13,82.6,15,10
2019/9/9,10:29:00,0,271,198,21,33,19,82.51,15,10
2019/9/9,10:44:00,0,215,150,16,32,17,82.68,15,10
2019/9/9,10:59:00,0,196,127,26,36,7,82.38,15,10
2019/9/9,11:14:00,0,192,137,19,25,11,81.55,15,10
2019/9/9,11:29:00,0,214,149,29,26,10,81.83,15,10
2019/9/9,11:44:00,0,232,170,19,29,14,82.36,15,10
2019/9/9,11:59:00,0,218,154,30,18,16,80.69,15,10
2019/9/9,12:14:00,0,243,175,27,29,12,84.47,15,10
2019/9/9,12:29:00,0,247,178,23,27,19,80.71,15,10
2019/9/9,12:44:00,0,253,197,19,24,13,82.15,15,10
2019/9/9,12:59:00,0,246,188,22,26,10,81.07,15,10
2019/9/9,13:14:00,0,257,197,24,23,13,82.74,15,10
2019/9/9,13:29:00,0,236,176,21,26,13,81.51,15,10
2019/9/9,13:44:00,0,210,165,14,23,8,82.42,15,10
2019/9/9,13:59:00,0,231,158,20,43,10,81.66,15,10
2019/9/9,14:14:00,0,225,156,26,33,10,83.84,15,10
2019/9/9,14:29:00,0,211,150,14,31,16,81.86,15,10
2019/9/9,14:44:00,0,265,188,22,40,15,82.92,15,10
2019/9/9,14:59:00,0,284,202,26,39,17,82.55,15,10
2019/9/9,15:14:00,0,311,237,26,34,14,83.12,15,10
2019/9/9,15:29:00,0,255,176,23,39,17,82.51,15,10
2019/9/9,15:44:00,0,245,178,17,35,15,83.7,15,10
2019/9/9,15:59:00,0,264,190,33,33,8,82.43,15,10
2019/9/9,16:14:00,0,282,222,25,26,9,86.46,15,10
2019/9/9,16:29:00,0,293,240,17,22,14,85.56,15,10
2019/9/9,16:44:00,0,346,280,26,26,14,82.82,15,10
2019/9/9,16:59:00,0,301,238,23,26,14,82.52,15,10
2019/9/9,17:14:00,0,403,343,29,21,10,82.76,15,10
2019/9/9,17:29:00,0,421,356,35,19,11,81.81,15,10
2019/9/9,17:44:00,0,504,430,24,37,13,77.81,15,10
